1.0,0.3874232769012451,0.29648199677467346,0.36354202032089233,0.36695268750190735,0.25080862641334534,0.3169519901275635,0.12185968458652496,0.2657907009124756,0.37123483419418335,0.29684409499168396,0.201908141374588
2.0,0.6268453001976013,0.6260806322097778,0.6454333066940308,0.6468380093574524,0.42476534843444824,0.6463924646377563,0.5323112607002258,0.4703647792339325,0.6293153762817383,0.5958127975463867,0.4880337715148926
3.0,0.6419945955276489,0.6371025443077087,0.6027611494064331,0.629319965839386,0.593977689743042,0.6405479907989502,0.48209336400032043,0.521693229675293,0.6317639946937561,0.6292937397956848,0.5130147933959961
4.0,0.43647176027297974,0.4278257191181183,0.42603519558906555,0.44553685188293457,0.3837105929851532,0.4371509850025177,0.46300768852233887,0.338370680809021,0.4378170967102051,0.4480246305465698,0.3339664340019226
5.0,0.08938346803188324,0.13059861958026886,0.09320585429668427,0.11570075154304504,0.1444847732782364,0.0976816788315773,0.16251233220100403,0.0762103945016861,0.10897538810968399,0.1196739673614502,0.20128829777240753
6.0,-0.27473628520965576,-0.2490474134683609,-0.24833202362060547,-0.23766319453716278,-0.16801756620407104,-0.23385220766067505,-0.09075179696083069,-0.27961820363998413,-0.2561872899532318,-0.21508467197418213,-0.11379813402891159
7.0,-0.5303981304168701,-0.5019578337669373,-0.5293171405792236,-0.5092980861663818,-0.37491631507873535,-0.48748230934143066,-0.4371801018714905,-0.3774171471595764,-0.5214477777481079,-0.5080812573432922,-0.5260791778564453
8.0,-0.5942128300666809,-0.543318510055542,-0.5518949627876282,-0.5785630941390991,-0.4464844763278961,-0.5388540029525757,-0.4802948236465454,-0.5064829587936401,-0.5757851600646973,-0.5424036979675293,-0.5365446209907532
9.0,-0.4518270194530487,-0.44543027877807617,-0.4093082547187805,-0.4453938603401184,-0.3601509630680084,-0.4272611439228058,-0.3786129057407379,-0.3685420751571655,-0.46819865703582764,-0.41756242513656616,-0.4152715504169464
10.0,-0.16013623774051666,-0.19036297500133514,-0.17641349136829376,-0.1642211675643921,-0.20263245701789856,-0.15614140033721924,-0.1826133280992508,-0.14414337277412415,-0.15596555173397064,-0.165321484208107,-0.17356550693511963
11.0,0.17501245439052582,0.16489340364933014,0.14779384434223175,0.14600837230682373,0.15134842693805695,0.18244925141334534,0.08238018304109573,0.1254124939441681,0.16633760929107666,0.1446458101272583,0.09170804917812347
12.0,0.43702489137649536,0.4347230792045593,0.44452470541000366,0.42789512872695923,0.30183419585227966,0.44135454297065735,0.3561338186264038,0.37287819385528564,0.43440404534339905,0.4479479491710663,0.40061700344085693
13.0,0.5389499068260193,0.52020663022995,0.5463924407958984,0.5410374402999878,0.5721434354782104,0.49101582169532776,0.4975131154060364,0.47860684990882874,0.5422745943069458,0.5582272410392761,0.5312054753303528
14.0,0.45212438702583313,0.43586963415145874,0.4602457582950592,0.4537218511104584,0.4194912016391754,0.45331820845603943,0.5250595808029175,0.4358886778354645,0.4434211254119873,0.4080255329608917,0.3553447127342224
15.0,0.21371342241764069,0.21058110892772675,0.21109545230865479,0.20893725752830505,0.18168626725673676,0.23736979067325592,0.22771869599819183,0.2373768836259842,0.21126917004585266,0.1883319467306137,0.24754402041435242
16.0,-0.08861105889081955,-0.09522837400436401,-0.0833570584654808,-0.09415328502655029,-0.08118494600057602,-0.06972344219684601,-0.06888284534215927,-0.10577212274074554,-0.10008738934993744,-0.0898989886045456,-0.005496676545590162
17.0,-0.3487050235271454,-0.3508806824684143,-0.35932859778404236,-0.34912100434303284,-0.2767343819141388,-0.3577313721179962,-0.2854963541030884,-0.35093599557876587,-0.358860045671463,-0.3393993377685547,-0.32611584663391113
18.0,-0.4790631830692291,-0.4396723508834839,-0.4961564838886261,-0.4749428331851959,-0.41433215141296387,-0.4563722014427185,-0.40346822142601013,-0.42308178544044495,-0.4942706525325775,-0.4465915858745575,-0.514418363571167
19.0,-0.4400853216648102,-0.4473463296890259,-0.41864216327667236,-0.4526449739933014,-0.38477662205696106,-0.44830211997032166,-0.3767409920692444,-0.3367292881011963,-0.4463950991630554,-0.4376585781574249,-0.3789230287075043
20.0,-0.2517729103565216,-0.26738712191581726,-0.24996033310890198,-0.25283920764923096,-0.28361523151397705,-0.2629447877407074,-0.24881626665592194,-0.25939545035362244,-0.2350129783153534,-0.23499415814876556,-0.26225170493125916
21.0,0.015464341267943382,0.01671525649726391,0.009812516160309315,0.017354894429445267,0.033828187733888626,0.011938308365643024,-0.01796126738190651,-0.003852218622341752,0.015732236206531525,-0.014460256323218346,-0.025094730779528618
