1.0,0.3874232769012451,0.19735972583293915,-0.02837335877120495,0.36853182315826416,0.03843449428677559,0.10104293376207352,0.3801923394203186,0.22575069963932037,0.28781506419181824,0.3748694360256195,0.1247081607580185
2.0,0.6268453001976013,0.059429831802845,0.2591788172721863,0.6215656995773315,-0.0038093586917966604,0.053714919835329056,0.6050195693969727,0.4461921155452728,0.5953977704048157,0.5779270529747009,0.1791948676109314
3.0,0.6419945955276489,0.13454191386699677,0.2590235471725464,0.6245566010475159,0.06455788761377335,-0.019266963005065918,0.6192111968994141,0.5535153746604919,0.6074002981185913,0.6111592054367065,-0.25176286697387695
4.0,0.43647176027297974,0.030533144250512123,0.27000054717063904,0.44990918040275574,0.04912186041474342,0.09719037264585495,0.4537735879421234,0.3434789478778839,0.40822234749794006,0.43047842383384705,0.015779083594679832
5.0,0.08938346803188324,0.013983502984046936,0.2895253896713257,0.09539630264043808,0.030023815110325813,0.0585818774998188,0.09093360602855682,0.08321242779493332,0.10371754318475723,0.11034369468688965,0.13287757337093353
6.0,-0.27473628520965576,0.04842805117368698,0.08763685077428818,-0.2747003436088562,-0.02776898257434368,0.04112498462200165,-0.2884419560432434,-0.2293437272310257,-0.20774170756340027,-0.2560206651687622,-0.0201017577201128
7.0,-0.5303981304168701,-0.013557510450482368,-0.25996968150138855,-0.5147616863250732,0.055490631610155106,-0.03498022258281708,-0.5070921778678894,-0.38354822993278503,-0.4850999712944031,-0.5066644549369812,0.02335023693740368
8.0,-0.5942128300666809,-0.06968942284584045,-0.25220197439193726,-0.5906749367713928,0.007605366408824921,0.01658470183610916,-0.5556580424308777,-0.5388746857643127,-0.5550973415374756,-0.5612626075744629,-0.162035271525383
9.0,-0.4518270194530487,-0.02667386457324028,-0.1998508870601654,-0.4357472360134125,0.0794530138373375,0.0592351071536541,-0.4712546169757843,-0.4673718214035034,-0.45140793919563293,-0.4235280454158783,-0.023375850170850754
10.0,-0.16013623774051666,-0.038109034299850464,-0.14134734869003296,-0.1620870977640152,0.05638202279806137,0.11535988748073578,-0.14193572103977203,-0.22478832304477692,-0.1482192575931549,-0.15436458587646484,-0.15623775124549866
11.0,0.17501245439052582,0.06462053209543228,-0.05440062656998634,0.18221692740917206,0.06308135390281677,0.0495242103934288,0.19205380976200104,0.05469512194395065,0.14131906628608704,0.16947519779205322,0.03819914534687996
12.0,0.43702489137649536,0.05207500979304314,0.20630212128162384,0.4294511675834656,0.031020637601614,0.09899359941482544,0.41306447982788086,0.3587627410888672,0.41659799218177795,0.42643609642982483,0.12211980670690536
13.0,0.5389499068260193,-0.05570348724722862,0.2695382237434387,0.515710711479187,-0.057794902473688126,0.10134115070104599,0.5139874815940857,0.5039769411087036,0.5368059873580933,0.5478012561798096,-0.07673240453004837
14.0,0.45212438702583313,0.007200660649687052,0.301933616399765,0.43618127703666687,-0.006962709594517946,0.08154100179672241,0.44271039962768555,0.45358625054359436,0.45530033111572266,0.45350611209869385,0.0417637899518013
15.0,0.21371342241764069,0.01838795654475689,0.3169507086277008,0.2075502574443817,-0.00916336290538311,0.10405809432268143,0.2022462636232376,0.18414698541164398,0.2067088633775711,0.1855819821357727,0.28107950091362
