72,0.00022800374
72,0.00030468704
72,7.4727184e-05
72,0.00050605374
72,0.0010333465
72,0.00013570875
72,9.521206e-05
72,6.0752518e-05
72,0.00032586328
72,0.00032402202
72,0.00017515397
72,8.108045e-05
72,0.0002110728
72,0.00022830411
72,0.00019942758
72,0.00016502518
72,0.00014501855
72,0.0001987366
72,0.00015422405
72,0.00011598822
72,9.081197e-05
72,9.0774774e-05
72,0.00019604078
72,0.0001857684
72,0.0002112617
72,0.0001115049
72,0.00021808971
72,6.0342347e-05
72,0.0003201914
72,0.00021305274
72,7.195739e-05
72,7.431561e-05
72,0.00014912334
72,6.6722656e-05
72,0.0003650861
72,0.00010159852
72,0.00016226838
72,0.00019059081
72,8.840262e-05
72,0.00015241142
72,0.00017976509
72,0.00014002908
72,0.00021993782
72,0.0011609491
72,6.2586965e-05
72,9.181871e-05
72,0.0001565533
72,0.00042119692
72,0.00022649251
72,0.00014895339
