406,3.41E-05
406,3.53E-05
406,3.32E-05
406,3.34E-05
406,3.35E-05
406,3.37E-05
406,3.32E-05
406,3.45E-05
406,3.66E-05
406,3.33E-05
406,3.40E-05
406,5.27E-05
406,3.39E-05
406,3.33E-05
491,3.49E-05
491,3.33E-05
491,3.33E-05
491,3.30E-05
491,3.36E-05
491,3.33E-05
491,3.45E-05
491,3.30E-05
491,3.35E-05
491,3.32E-05
491,3.38E-05
491,3.54E-05
491,3.37E-05
491,3.32E-05
491,3.33E-05
491,3.31E-05
491,3.37E-05
491,3.36E-05
491,3.35E-05
491,3.32E-05
491,3.32E-05
491,4.72E-05
491,3.32E-05
491,3.30E-05
491,3.35E-05
491,3.33E-05
491,3.32E-05
491,3.30E-05
491,3.32E-05
491,3.33E-05
491,3.34E-05
491,4.83E-05
491,3.33E-05
491,3.31E-05
491,3.33E-05
491,3.34E-05
491,3.31E-05
491,3.43E-05
491,3.33E-05
491,4.40E-05
491,3.31E-05
491,3.41E-05
491,3.31E-05
491,3.33E-05
491,3.40E-05
491,3.34E-05
491,3.35E-05
491,3.31E-05
491,3.31E-05
491,3.31E-05
